Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	adjusted_for
Deep_layer_intratelencephalic	0.13561372880676392	0.2034808509088492	0.011382222756947289	1.5004443333225443	0.0839311982429583	3.007362753299111e-8	2.283774556119477e-8	5.437947908951446e-9	4.199699214404277	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13116899656536032	0.009161288939462307	1.1858167199175103	0.08282147370851099	0.026228898016291836	-2.0788449036734727e-10	5.378017305658517e-9	-0.0386544852037981	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.2036942670818263	0.011360762920945004	1.5020180395752585	0.08377295588658994	2.5610467916564435e-8	2.3077232726641143e-8	5.439220762459897e-9	4.242746109132813	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17880174778027957	0.009575119531042814	1.2495113255588266	0.06691332968579111	2.521213265653478e-4	6.867460144886225e-9	4.384622036802461e-9	1.5662604637854725	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20363324986215348	0.011504618845482538	1.5015681056326577	0.084833732887586	3.721408681164059e-8	2.3087395958279036e-8	5.505608426225683e-9	4.193432255062567	Splatter
Splatter	0.1212079731475037	0.13170777358827337	0.008219996959490489	1.0866263181217624	0.06781729572762665	0.20061065876844278	-4.063125505094773e-9	4.323246234376515e-9	-0.9398320809919688	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.203697165980033	0.011443895165524824	1.5020394157163928	0.08438596347299938	3.232522451496407e-8	2.2137013213745686e-8	5.446931338031542e-9	4.064125622289512	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17192758315109796	0.008893702909423993	1.289017698139858	0.066680053555864	3.457664814255737e-5	6.547955713273613e-9	4.095257505543745e-9	1.5989118399538131	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20441692303784642	0.011466229799346696	1.5073468212729422	0.08455065648762548	2.4910550250066995e-8	1.9827804727102347e-8	6.519841956274265e-9	3.0411480615755386	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18087069901925032	0.010884399158508895	1.4277736738190865	0.08592026601391985	2.8326254767374916e-6	6.059524538896946e-9	6.467959240004509e-9	0.9368526167293413	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.2038726602435711	0.011389051617840809	1.503333490181288	0.08398155347582158	2.6037749916655718e-8	2.3019743776509346e-8	5.435907800324175e-9	4.234756111046722	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.12867217610352044	0.008654595769040426	1.2285380919440534	0.08263247653548543	0.006275044695652732	2.2156549760419893e-9	5.0838389322009255e-09	0.4358232047848878	Deep_layer_intratelencephalic
Deep_layer_intratelencephalic	0.13561372880676392	0.20346257316274172	0.011402605002546898	1.5003095553301662	0.08408149457194321	3.154329026212039e-8	2.272695010745297e-8	5.434763574422734e-9	4.181773465622554	Vascular
Vascular	0.10849517686074134	0.10125687316270202	0.00815465541201989	0.9332845578257362	0.07516145554089261	0.3759709487087365	-1.5045672509398834e-8	4.880177780156787e-9	-3.083017297151715	Deep_layer_intratelencephalic
Deep_layer_near_projecting	0.13174837309321896	0.16729016821207282	0.00902520412355452	1.2697702771153474	0.06850334400083034	9.679369436378287e-5	5.407370660405373e-9	4.694824979475934e-9	1.1517725759840738	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20032263990914914	0.010412234881745152	1.4314836441249468	0.07440469004784064	3.191601664944053e-8	1.7492280475758834e-8	4.790881586347538e-9	3.6511610985348026	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16576482223448016	0.009039231043849632	1.2581925555710107	0.06860981150373596	1.938744443604033e-4	7.199063489936511e-9	4.549211364731358e-9	1.5824860426905296	Ependymal
Ependymal	0.11279668936862781	0.10945505975865275	0.008876308691427488	0.9703747545368607	0.07869298949385883	0.7064421297290517	-1.3828173425812056e-8	4.8375382162732384e-9	-2.858514560007974	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16625137380907723	0.009034900158107657	1.261885592252783	0.06857693909977156	1.5416322514756581e-4	7.578637332304462e-9	4.5323629166687485e-9	1.6721161724345546	Fibroblast
Fibroblast	0.12005886774702705	0.09764336626100298	0.009402476474697663	0.8132957447736788	0.07831555178838917	0.015530301468154048	-2.506959976817884e-8	5.08988945043425e-9	-4.9253721544070075	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16596424214576053	0.00913172198449436	1.259706197877161	0.0693118386974933	2.0607925310487518e-4	3.910170971655103e-9	4.696311990449452e-9	0.8326046011438195	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20086562615505366	0.00954689131026101	1.4354222681896505	0.06822382027752508	1.237590361781689e-9	2.0310093445302357e-8	4.510800351433787e-9	4.502547633004122	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16637585309971098	0.009079179443757593	1.2628304182700703	0.06891302890953797	1.607200505686547e-4	5.462493125652062e-9	4.740070423958587e-9	1.152407588301221	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.1934981427056941	0.009221594519320978	1.395475089402409	0.06650454240201616	1.496537147925938e-8	1.5393518442685267e-8	4.4083404572699546e-9	3.4919078033774036	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16656212702696374	0.009035221176991778	1.2642442795791657	0.06857937570583039	1.3804707816886597e-4	6.637554942143867e-9	4.594756766797132e-9	1.444593322133722	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17693701502354975	0.010652661332275345	1.3255436704290486	0.07980561783718607	7.353487000216309e-5	1.2057950734797636e-8	4.989562033827464e-9	2.416635098040469	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16660620927073957	0.008875073134661267	1.264578873796467	0.06736381578223878	9.99202927447111e-5	6.299517554101012e-9	4.488388080783412e-9	1.403514455684385	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18431834626154017	0.009736790500692101	1.3789926035634725	0.07284658502658861	8.020558827498518e-7	1.301534887357237e-8	4.865505528763126e-9	2.6750249890027438	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.1663189834159653	0.0090779368912614691	1.2623987644863424	0.0689035976545862	1.615781364072418e-4	7.57809373893004e-9	4.532170453166515e-9	1.6720672395795295	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14267076980981105	0.008201595474972536	1.180367542911386	0.067854803837196	0.007405342947485723	1.2611421087344488e-9	4.356991629302556e-9	0.2894524975106105	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16686448872863496	0.008889501176123594	1.2665392733963363	0.06747332788567947	9.356882928896714e-5	6.292009682691426e-9	4.537527907309237e-9	1.3866602721177754	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18132348974854995	0.01006924142292391	1.3597314910350862	0.0755084996024023	2.835805334545256e-6	1.1397624650366741e-8	4.971487122437253e-9	2.2925986469777073	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16697611219114944	0.009081500550186423	1.2673865207656492	0.06893064663319053	1.2324201378469574e-4	7.718199579233519e-9	4.5788845696048435e-9	1.6856069337208903	Mammillary_body
Mammillary_body	0.14141109136662855	0.17270857142544518	0.009806245443426636	1.2213226682316836	0.06934565986767287	0.001451667561435036	4.599079082995396e-9	4.536175497763108e-9	1.0138670969108905	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.1670545163195617	0.008993031739553238	1.2679816258631276	0.06825914831745354	1.0228886637487444e-4	6.7441577181533865e-9	4.507536590492464e-9	1.49619588943072	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17242155140684062	0.01006887503469171	1.3156067984487267	0.07682728951391123	6.243862556289726e-5	1.1637356549051837e-8	4.862456029099886e-9	2.393308336241364	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16630590851430438	0.00905667844997038	1.2622995230205547	0.06874224126898554	1.5640857972756706e-4	7.841082965495816e-9	4.539205023712788e-9	1.727413263894015	Microglia
Microglia	0.10353255130420108	0.09238272021649846	0.007108568958156775	0.8923060337328885	0.0686602316721652	0.11778430823268236	-1.648169984645914e-8	4.283942556404824e-9	-3.847320459938878	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16640856282121191	0.008972749820048712	1.2630786924668058	0.06810520395344856	1.322500192070323e-4	7.149640115990809e-9	4.520775461719549e-9	1.5815074596231615	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16520921677415365	0.008927577537540593	1.2702085411437067	0.06863954361219902	1.4216335551816816e-4	6.322569025179208e-9	4.405721294420453e-9	1.435081477620092	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.1666470008685808	0.009050545978091568	1.2648884912656129	0.0686956944180846	1.3400370534434383e-4	4.913734518661895e-9	4.764920636115403e-9	1.031231135607709	Miscellaneous
Miscellaneous	0.1457429670975057	0.19108646282197378	0.010498990094882775	1.3111196143971198	0.07203771340718408	3.344321326713456e-5	1.1796369171865584e-8	4.9029011253769855e-9	2.4059977695264165	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16644067662289197	0.009032603567679752	1.2633224434970924	0.06855950745812023	1.4435765622038875e-4	7.747303884028217e-9	4.532695504246651e-9	1.709204573033821	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13119478377339328	0.00935568069063283	1.186049845909522	0.08457884774344301	0.029173595965686534	-7.614651401007649e-10	5.470089681895619e-9	-0.13920523874059865	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16610213264598103	0.009131364748104295	1.2607528180135854	0.0693091271923591	1.9194439588731942e-4	7.2763156853187334e-9	4.623201867296146e-9	1.573869342974255	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.1791375877470269	0.009596953150628433	1.2518582592282992	0.06706590847928087	2.3101036531403022e-4	6.535747619189004e-9	4.410280878377146e-9	1.4819345523394345	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16617507615573987	0.00906384412079206	1.261306475778355	0.068796630333939	1.7017731156679727e-4	8.134535006091087e-9	4.545808096532549e-9	1.7894585150428912	Splatter
Splatter	0.1212079731475037	0.13066795220586416	0.008320508561018928	1.0780474981365142	0.06864654481841148	0.2541890301758358	-4.879820936095348e-9	4.331360675194665e-9	-1.1266253960427883	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.1666589891305872	0.009081752134486906	1.2649794848902394	0.06893255621502882	1.4563835146229822e-4	7.009457229198736e-9	4.641403973851674e-9	1.5102019278407974	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17234595705973577	0.008953348163319589	1.2921544337513864	0.06712724060096949	3.170475552450396e-5	9.030658346675759e-9	4.258395783906814e-9	2.1206714464644456	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16624501336833095	0.008974871624665098	1.2618373150665305	0.06812130893119189	1.4093903457216062e-4	4.031648317678327e-9	4.83351030093621e-9	0.8341035948340547	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18028452311163093	0.011007259975442512	1.4231464648036731	0.08689011597255275	4.373703985838173e-6	1.688847347062845e-8	5.805926486096944e-9	2.9088335016073876	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16621176181580055	0.009017984162847029	1.261584928249527	0.06844854286334395	1.5467049414537415e-4	7.528381487254479e-9	4.509540049406288e-9	1.6694344444830116	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.1285601580487884	0.008627948228777238	1.227468564316627	0.082378050759367355	0.006356192527893228	2.498541340253631e-9	5.032705726303289e-9	0.49646084554379527	Deep_layer_near_projecting
Deep_layer_near_projecting	0.13174837309321896	0.16610286492610815	0.009048753781929883	1.2607583761856518	0.06868209124318682	1.6865216236463377e-4	7.676280893780603e-9	4.5339730612177445e-9	1.6930583376070811	Vascular
Vascular	0.10849517686074134	0.10085475338013426	0.008201577627389722	0.9295782199570594	0.07559393758044039	0.3527867046499772	-1.5523794456649403e-8	4.895292835723381e-9	-3.1711676865099	Deep_layer_near_projecting
Eccentric_medium_spiny_neuron	0.13994057195924484	0.199415023844345	0.010371854384013791	1.4249979191339952	0.07411613543379261	4.3585758480922e-8	1.7754757155360247e-8	4.621218539230075e-9	3.8420076879372824	Ependymal
Ependymal	0.11279668936862781	0.11020116038753075	0.008922812934234907	0.9769893159486739	0.0791052732503035	0.771036640095299	-1.331339831253667e-8	4.852052315524789e-9	-2.7438694900173837	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.1996611137651314	0.010460121916178193	1.4267564507545325	0.07474688555099314	5.130939899736042e-8	1.7144246615893948e-8	4.632748420215054e-9	3.7006642840964163	Fibroblast
Fibroblast	0.12005886774702705	0.09781137143541664	0.009478239738492414	0.8146951014190177	0.07894660274877628	0.017169563601183376	-2.438927429261042e-8	5.129463234757685e-9	-4.754742002505563	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.2002371218492333	0.010455597992140894	1.430872541435294	0.0747145580853128	3.849095350137811e-8	1.4833623182352685e-8	4.843793988086376e-9	3.0623976203027916	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20152574019729008	0.009451512544064235	1.4401395630992306	0.0675422262809215	5.968642556337087e-10	1.847742166616704e-8	4.542728243349616e-9	4.0674723814301	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19998881752352166	0.010406843798958622	1.4290981859196974	0.0743661659607153	3.870416874542624e-8	1.614142806714516e-8	4.682015452783768e-9	3.4475384009140795	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.19344193454863912	0.009153003521899555	1.395069725909537	0.06600987600925164	1.2068839168797596e-8	1.3713270072832398e-8	4.2451907953249685e-9	3.230307124931625	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19970666789988273	0.01039569966819164	1.427081975612074	0.07428653122283364	4.211751110301346e-8	1.6322469209883137e-8	4.567422010924324e-9	3.573672231478323	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.17688101717051058	0.010559363387504763	1.3251241561762293	0.07910666572624295	6.399833660305408e-5	9.614096534705342e-9	4.8319672365356215e-9	1.9896857871905536	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19997943267028828	0.010322351898915826	1.429031122786383	0.07376239609712346	2.887439800963151e-8	1.640740087918888e-8	4.816082734613677e-9	3.406793816324462	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.18453118993941467	0.00974485567878053	1.3805850107408226	0.0729069253082586	7.596921634299491e-7	1.1125135497601544e-8	5.067521746232941e-9	2.195379922320347	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.1999096068566491	0.010438904677859583	1.4285321551699044	0.07459526948982119	4.345836910866673e-8	1.8028679074904062e-8	4.669160784475992e-9	3.861224726902904	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14270836526216008	0.008123935614873892	1.1806785838609302	0.06721229536563117	0.006693756057199959	1.2137521408500237e-9	4.373591582242616e-9	0.2775184006156461	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19969169980661267	0.010334985296359326	1.4269750152569711	0.07385267297156112	3.5849523250812534e-8	1.6760334975221358e-8	4.807895422311527e-9	3.4860023987716793	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18100563789925445	0.010010664290395118	1.35734794343422	0.07506923400110382	2.982481707250555e-6	9.926379766099418e-9	5.0907804586985166e-9	1.9498738644559712	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.2005364641396103	0.010448243399142215	1.4330116086563724	0.0746620029692681	3.265974087165962e-8	1.8088225006739793e-8	4.67221150294739e-9	3.871448241443934	Mammillary_body
Mammillary_body	0.14141109136662855	0.17300404697765392	0.009852146045441879	1.2234121475600248	0.06967024969702536	0.001401443713685495	3.777869184968373e-9	4.565694629619081e-9	0.827446750481331	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19986874530322057	0.010458715312079534	1.4282401629845327	0.07473683411216474	4.74945572822381e-8	1.6120312795704688e-8	5.1996609082735305e-9	3.1002623209630022	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.1721225256948356	0.009954147125419425	1.3133251796115517	0.07595189536405648	5.911868759074811e-5	3.9830234427376686e-9	5.3559876183130205e-9	0.743658075145477	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.1996221904885441	0.010411211296816675	1.4264783092831752	0.07439737562205156	4.5356926745926333e-8	1.745033412090338e-8	4.6047326955183525e-9	3.7896519243966678	Microglia
Microglia	0.10353255130420108	0.0926974262089058	0.007037916369673488	0.8953457153445457	0.06797781259146762	0.12487435930824124	-1.5389560531469393e-8	4.221935684152744e-9	-3.6451432903715024	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20045271697216344	0.010394588283647031	1.4324131605703432	0.07427858939060408	2.8386249538294034e-8	1.7835940037128213e-8	4.652658897763821e-9	3.8334940147236223	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.1661114020179077	0.008905052645919254	1.2771449786178748	0.06846636132682524	9.461135758528038e-5	5.7141989011915765e-9	4.403173611132376e-9	1.2977455367066575	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20008735008623718	0.010335882241245388	1.4298022888209219	0.07385908244147757	3.011858697964562e-8	1.652500761356477e-8	4.7255755112541685e-9	3.496930177966626	Miscellaneous
Miscellaneous	0.1457429670975057	0.19153591449846866	0.010368236800067177	1.314203479680267	0.07114056346287068	2.2848380634496746e-5	1.0550820123806247e-8	4.744721105991637e-9	2.223696585766161	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19946489161212896	0.010350625084403174	1.4253542687407303	0.07396443318394902	4.039180309004254e-8	1.783322027473596e-8	4.610961762320468e-9	3.867570627122569	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.13090002825569996	0.009190718283800525	1.183385145939857	0.08308752597304196	0.0287327009310198	-2.7368991777631494e-10	5.3916812921848155e-9	-0.050761516296043974	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20007844643793182	0.01035715666015386	1.4297386643253185	0.07401110710888187	2.940448416926606e-8	1.8179456719504686e-8	4.6089659817203855e-9	3.944367737059941	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17989095851177153	0.009647127576871943	1.257123002524042	0.06741653991674156	1.7835636703518868e-4	7.080861867071315e-9	4.394639205529806e-9	1.6112498742015988	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19969831197059876	0.010441505337313901	1.4270222650566076	0.07461385351744025	4.668242722332764e-8	1.884123883568865e-8	4.7189769854058085e-9	3.992653258101957	Splatter
Splatter	0.1212079731475037	0.13073591983053323	0.00830107665333909	1.0786082502298304	0.06848622609370028	0.24946920791736843	-6.7209017510295664e-9	4.4378361245461236e-9	-1.51445469422712	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19984259308100732	0.01045277700671973	1.428053282068962	0.07469439963246623	4.4676179550824536e-8	1.7432381002512865e-8	4.662783392013724e-9	3.738621234769457	Thalamic_excitatory
Thalamic_excitatory	0.13337876074099014	0.17193922024754626	0.009007579660981741	1.2891049466371722	0.0675338383033388	4.074677705339041e-5	7.959186920703696e-9	4.2191034621648865e-9	1.8864640301140458	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20011926548386966	0.010387660055996268	1.4300303527568172	0.07422908103463724	3.211916315394591e-8	1.544528283879532e-8	4.635399401323376e-9	3.332028483756069	Upper_layer_intratelencephalic
Upper_layer_intratelencephalic	0.1266802311429707	0.18081097871749646	0.010883245800537601	1.4273022482366176	0.08591116153123231	2.7887244607273674e-6	1.4887488890945898e-8	5.463283680863534e-9	2.7250074791270515	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.20007482598674306	0.01041984701852468	1.4297127929776594	0.07445908554353538	3.879973011878141e-8	1.8112627185998163e-8	4.627125989261234e-9	3.9144443501288846	Upper_rhombic_lip
Upper_rhombic_lip	0.10473600855135722	0.12913170651386516	0.008625554595868374	1.232925603141975	0.08235519679594092	0.005225760753766295	2.9149735256853284e-9	5.068431619746483e-9	0.5751233802442287	Eccentric_medium_spiny_neuron
Eccentric_medium_spiny_neuron	0.13994057195924484	0.19938415931245038	0.01040158508106108	1.4247773645695647	0.07432858773858916	4.994476805898317e-8	1.758297376752691e-8	4.6211404121528215e-9	3.80489926713472	Vascular
Vascular	0.10849517686074134	0.10062598165892618	0.00810800340318076	0.9274696310978354	0.07473146399482591	0.3331776343502896	-1.529982396059353e-8	4.845162744457714e-9	-3.157752333106808	Eccentric_medium_spiny_neuron
Ependymal	0.11279668936862781	0.109167405401912	0.009005157282660955	0.9678245524134573	0.0798352977650917	0.6868508251262362	-1.2483919315798961e-8	4.9500450881477335e-9	-2.521980930171758	Fibroblast
Fibroblast	0.12005886774702705	0.09762409299241884	0.009369500334178818	0.8131352129533659	0.07804088535901446	0.015122449180928537	-2.4377167281979883e-8	5.144835365872632e-9	-4.738182186291435	Ependymal
Ependymal	0.11279668936862781	0.11042278338718531	0.008884604598115532	0.9789541165194626	0.07876653692450135	0.7892669787472235	-1.248298649953257e-8	4.8729130030529015e-9	-2.5617092879991747	Hippocampal_CA1_3
Hippocampal_CA1_3	0.13993486837039576	0.20040870615190023	0.009426710197404358	1.43215703481019	0.06736498420431321	1.0078296345096297e-9	2.0382444715922226e-8	4.373628673397508e-9	4.6603052609148	Ependymal
Ependymal	0.11279668936862781	0.11001564829582744	0.00880723158325759	0.9753446569365903	0.07808058580934867	0.7520704546362944	-1.323515198887263e-8	4.776853170913059e-9	-2.7706842800744558	Hippocampal_CA4
Hippocampal_CA4	0.13866112277830536	0.19279076498356104	0.00908698261660437	1.3903736037951995	0.06553374467573618	1.4125466245471283e-8	1.55440835192149e-8	4.171816526646657e-9	3.7259748648892224	Ependymal
Ependymal	0.11279668936862781	0.10998595116849272	0.008907231834188947	0.9750813768039822	0.0789671388765628	0.7522325280467893	-1.3472152616019258e-8	4.84348496963676e-9	-2.7814998292499316	Hippocampal_dentate_gyrus
Hippocampal_dentate_gyrus	0.13348259960856607	0.1761165086231829	0.010563879487289993	1.3193967538813265	0.07914049859883063	8.723989347222379e-5	1.219125411543549e-8	4.902782485649948e-9	2.4865990182347097	Ependymal
Ependymal	0.11279668936862781	0.10973518508056743	0.008839740553915412	0.9728582079385755	0.0783687943626297	0.7290161232422151	-1.352189683555473e-8	4.82558273626741e-9	-2.8021272402872364	LAMP5_LHX6_and_Chandelier
LAMP5_LHX6_and_Chandelier	0.13366159164685928	0.1836112006301035	0.009727297341507318	1.3737020363726749	0.07277556118894149	1.0912593562818676e-6	1.3202649406844046e-8	4.835012594769191e-9	2.730633922469503	Ependymal
Ependymal	0.11279668936862781	0.10922197992806049	0.008919025349719922	0.9683083833348609	0.07907169438787247	0.6883873382446057	-1.4083353412944152e-8	4.847886296710072e-9	-2.9050502736628867	Lower_rhombic_lip
Lower_rhombic_lip	0.12086978387927583	0.14170335822573008	0.008147807866935877	1.1723637924864887	0.06740979925201049	0.010013077849729919	1.6011193421981009e-9	4.371728553958606e-9	0.36624399763985466	Ependymal
Ependymal	0.11279668936862781	0.10984005271819113	0.008875854679539488	0.9737879128635222	0.07868896444764037	0.7389613220205418	-1.3396395786516983e-8	4.8357525193091475e-9	-2.7702815090361237	MGE_interneuron
MGE_interneuron	0.13335242358071644	0.18079942704138477	0.010013183798674299	1.3558015834031638	0.07508812760807045	3.1381500781256423e-6	1.1801634393843546e-8	4.864972990162409e-9	2.4258375982164635	Ependymal
Ependymal	0.11279668936862781	0.10954886557249091	0.008918684728582758	0.9712063907698321	0.07906867460831093	0.7155966718422483	-1.375176193864838e-8	4.8283428942707084e-9	-2.8481328355875806	Mammillary_body
Mammillary_body	0.14141109136662855	0.17161035442300754	0.009718887528936113	1.213556537641613	0.06872790129126789	0.0019352272330357152	4.268346809414187e-9	4.473815909860032e-9	0.9540729648725592	Ependymal
Ependymal	0.11279668936862781	0.11016104019185999	0.008949037119488022	0.97663363001591	0.07933776398562475	0.7682790541196662	-1.38583948242768e-8	4.881977286033609e-9	-2.8386848222180348	Medium_spiny_neuron
Medium_spiny_neuron	0.13105857434770654	0.17202876809903955	0.010022482641305945	1.3126097926461229	0.07647330738327487	6.597091964996315e-5	1.2522449582532477e-8	4.825099753841367e-9	2.595272682717716	Ependymal
Ependymal	0.11279668936862781	0.1092906894895793	0.008934171190523102	0.968917528531439	0.07920596996712889	0.6945677142897981	-1.3932124543161368e-8	4.836683658714746e-9	-2.880511839565616	Microglia
Microglia	0.10353255130420108	0.09217637401213014	0.0070851199222496	0.8903129774257756	0.06843374217092343	0.1100047164448724	-1.6513077885430686e-8	4.280463434975188e-9	-3.857778050503638	Ependymal
Ependymal	0.11279668936862781	0.10962893787936197	0.008911282520155408	0.9719162724810707	0.07900305026712873	0.7221197848683809	-1.3592148150592637e-8	4.838701719592012e-9	-2.80904857093334	Midbrain_derived_inhibitory
Midbrain_derived_inhibitory	0.13006464011444754	0.16455755270377395	0.008836164494551468	1.2651982318866613	0.06793671582665571	1.6019336996267973e-4	6.300916497763583e-9	4.334893987165389e-9	1.4535341617163253	Ependymal
Ependymal	0.11279668936862781	0.10974561876355544	0.008861348634210411	0.972950707843018	0.07856036098055039	0.7304580285629387	-1.339511103288698e-8	4.817171089553281e-9	-2.780700702521482	Miscellaneous
Miscellaneous	0.1457429670975057	0.19045778565707128	0.010486443459657508	1.306806012324768	0.07195162599264096	4.2127052946197745e-5	1.2358957790120682e-8	4.696383768796785e-9	2.6315902614762363	Ependymal
Ependymal	0.11279668936862781	0.1098203884157611	0.008960272187452226	0.9736135788246413	0.07943736857532584	0.7396523188250841	-1.378222310557284e-8	4.867844867492597e-9	-2.8312782105301553	Oligodendrocyte
Oligodendrocyte	0.11061489888124104	0.1307837977973615	0.009287901181597457	1.1823343791849803	0.08396609566645433	0.03133350682250669	-1.2321256986625733e-9	5.437944977945104e-9	-0.22657928751757436	Ependymal
Ependymal	0.11279668936862781	0.10981489304198043	0.008914541002556387	0.9735648595420858	0.07903193837030993	0.7378946638062219	-1.3887571778529095e-8	4.85200413993335e-9	-2.8622341156369795	Oligodendrocyte_precursor
Oligodendrocyte_precursor	0.14309734063459806	0.17856200038484105	0.009626771729035697	1.247835910807055	0.06727428816177551	3.0240144319592944e-4	6.806261783433966e-9	4.390343199992392e-9	1.5502801201158398	Ependymal
Ependymal	0.11279668936862781	0.10934738116242439	0.008938780717293872	0.9694201290347199	0.07924683576555411	0.6994208232408381	-1.396111828560922e-8	4.8580265845994916e-9	-2.87382500743565	Splatter
