dataset_name	Trait	disorder_type	roi	weighted_sum_Z	P_for_weighted_sum_Z	FDR_for_weighted_sum_Z	minuslog10_FDR_for_weighted_sum_Z	minuslog10_P_for_weighted_sum_Z	if.sig.fdr.weightedSum	if.sig.P.weightedSum	dataset_name2304	ROIGroupFine	regions
cortical_thickness	cortical_thickness	structural MRI	PAG-DR	-0.0526467099756917	0.52099330031432	0.819097830117716	0.0866642245607849	0.283167861451396	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	PB	-0.48386998362153	0.685760927972083	0.819097830117716	0.0866642245607849	0.163827262950325	no	no	cortical_thickness	Pons	Pons
cortical_thickness	cortical_thickness	structural MRI	Pir	0.015045424138373	0.493997970626836	0.819097830117716	0.0866642245607849	0.306274835180356	no	no	cortical_thickness	CerebralCortex	Paleocortex
cortical_thickness	cortical_thickness	structural MRI	PN	-1.38463822501544	0.916918441481984	0.916918441481984	0.0376692924538353	0.0376692924538353	no	no	cortical_thickness	Pons	Pons
cortical_thickness	cortical_thickness	structural MRI	PnAN	-0.829402931365231	0.796561778343717	0.850832064124642	0.0701561518087955	0.09878053630562	no	no	cortical_thickness	Pons	Pons
cortical_thickness	cortical_thickness	structural MRI	PnEN	-0.891077369465595	0.813556167631474	0.850832064124642	0.0701561518087955	0.0896124581538721	no	no	cortical_thickness	Pons	Pons
cortical_thickness	cortical_thickness	structural MRI	PnRF	-0.963940084364843	0.832462017106111	0.856708483623764	0.0671669324422783	0.0796355730018764	no	no	cortical_thickness	Pons	Pons
cortical_thickness	cortical_thickness	structural MRI	Pro	0.323383705458289	0.373202334162655	0.819097830117716	0.0866642245607849	0.428055648658681	no	no	cortical_thickness	CerebralCortex	Occipital_cortex
cortical_thickness	cortical_thickness	structural MRI	PTR	-0.135122391099029	0.553742446503893	0.819097830117716	0.0866642245607849	0.256692184857456	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	Pu	-0.0925922428742137	0.536886246718225	0.819097830117716	0.0866642245607849	0.270117721108259	no	no	cortical_thickness	BasalForebrain	BasalForebrain
cortical_thickness	cortical_thickness	structural MRI	Pul	-0.142784900642415	0.556769968786517	0.819097830117716	0.0866642245607849	0.254324197862358	no	no	cortical_thickness	Thalamus	Thalamus
cortical_thickness	cortical_thickness	structural MRI	RN	-0.0411508979754534	0.516412200887892	0.819097830117716	0.0866642245607849	0.287003505530927	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	S1C	0.21059322334534	0.416602350358245	0.819097830117716	0.0866642245607849	0.380278284208875	no	no	cortical_thickness	CerebralCortex	Parietal_cortex
cortical_thickness	cortical_thickness	structural MRI	SC	0.229221421467483	0.409348411929643	0.819097830117716	0.0866642245607849	0.387906890119984	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	SEP	0.086512962661003	0.465529325996388	0.819097830117716	0.0866642245607849	0.332052955461922	no	no	cortical_thickness	BasalForebrain	BasalForebrain
cortical_thickness	cortical_thickness	structural MRI	SI	0.289777760625812	0.3859931313387	0.819097830117716	0.0866642245607849	0.413420423432498	no	no	cortical_thickness	BasalForebrain	BasalForebrain
cortical_thickness	cortical_thickness	structural MRI	SN	-0.0220498901541604	0.50879592069559	0.819097830117716	0.0866642245607849	0.29345637932996	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	SN-RN	-0.0329631419165942	0.513148009926232	0.819097830117716	0.0866642245607849	0.289757351022595	no	no	cortical_thickness	Midbrain	Midbrain
cortical_thickness	cortical_thickness	structural MRI	SpC	-0.523089561983682	0.699544035534696	0.819097830117716	0.0866642245607849	0.155184941947302	no	no	cortical_thickness	SpinalCord	SpinalCord
cortical_thickness	cortical_thickness	structural MRI	STG	0.237459316882526	0.406150238544472	0.819097830117716	0.0866642245607849	0.391313287355113	no	no	cortical_thickness	CerebralCortex	Temporal_cortex
cortical_thickness	cortical_thickness	structural MRI	STH	0.289263142660386	0.386190007561656	0.819097830117716	0.0866642245607849	0.413198967524455	no	no	cortical_thickness	Thalamus	Thalamus
cortical_thickness	cortical_thickness	structural MRI	Sub	0.177446367030641	0.429578894755668	0.819097830117716	0.0866642245607849	0.366957063705869	no	no	cortical_thickness	Hippocampus	Hippocampus
cortical_thickness	cortical_thickness	structural MRI	TF	0.213689367217286	0.41539465178166	0.819097830117716	0.0866642245607849	0.381539099319132	no	no	cortical_thickness	CerebralCortex	Temporal_cortex
cortical_thickness	cortical_thickness	structural MRI	TH-TL	0.222082479029417	0.412124838508408	0.819097830117716	0.0866642245607849	0.38497121002755	no	no	cortical_thickness	CerebralCortex	Limbic_cortex
cortical_thickness	cortical_thickness	structural MRI	V1C	0.422400899549646	0.336366210708333	0.819097830117716	0.0866642245607849	0.473187637249718	no	no	cortical_thickness	CerebralCortex	Occipital_cortex
cortical_thickness	cortical_thickness	structural MRI	V2	0.379060459297439	0.352321483958421	0.819097830117716	0.0866642245607849	0.453060873480378	no	no	cortical_thickness	CerebralCortex	Occipital_cortex
cortical_thickness	cortical_thickness	structural MRI	VA	0.105542365526392	0.457972727430114	0.819097830117716	0.0866642245607849	0.339160383741263	no	no	cortical_thickness	Thalamus	Thalamus
cortical_thickness	cortical_thickness	structural MRI	VLN	-0.156674328965897	0.562249240146318	0.819097830117716	0.0866642245607849	0.250071122820714	no	no	cortical_thickness	Thalamus	Thalamus
cortical_thickness	cortical_thickness	structural MRI	VPL	-0.184635166849708	0.573242399508556	0.819097830117716	0.0866642245607849	0.241661694772252	no	no	cortical_thickness	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	A13	2.1596551663891	0.0153996871807192	0.0586554740632543	1.23169145081994	1.81248810105103	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A14	2.22197265681829	0.0131425767634737	0.0586554740632543	1.23169145081994	1.88131947766463	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A19	2.19727869550148	0.0140002741181977	0.0586554740632543	1.23169145081994	1.85386346097496	no	yes	drinks_per_week	CerebralCortex	Occipital_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A1C	2.30439840476907	0.010600144738627	0.0586554740632543	1.23169145081994	1.97468820466373	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A23	2.19337135628472	0.0141403171612795	0.0586554740632543	1.23169145081994	1.84954084938998	no	yes	drinks_per_week	CerebralCortex	Limbic_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A25	1.98342188013189	0.0236601625539552	0.0622035493945938	1.20618483333963	1.62598227593618	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A29-A30	1.88134960826717	0.0299621884426977	0.0635198394985192	1.1970906079518	1.52342646888055	no	yes	drinks_per_week	CerebralCortex	Limbic_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A32	2.10777924170244	0.0175250446152124	0.0586554740632543	1.23169145081994	1.75634086773415	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A35-A36	2.0033676890116	0.022568918462369	0.0613411630002849	1.21224799425151	1.64648925248978	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A38	2.02390550302205	0.0214899378105777	0.0599456159979274	1.22224257265734	1.6677648413053	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A40	2.19302074178804	0.0141529423554059	0.0586554740632543	1.23169145081994	1.84915326219786	no	yes	drinks_per_week	CerebralCortex	Parietal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A43	2.15589341377413	0.0155459944402634	0.0586554740632543	1.23169145081994	1.80838149194787	no	yes	drinks_per_week	CerebralCortex	Parietal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A44-A45	2.18454135605009	0.0144612459125507	0.0586554740632543	1.23169145081994	1.83979428867108	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A46	2.17340269969144	0.0148750109145626	0.0586554740632543	1.23169145081994	1.82754270693504	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	A5-A7	2.32400937450296	0.0100624958049071	0.0586554740632543	1.23169145081994	1.99729428768306	no	yes	drinks_per_week	CerebralCortex	Parietal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	ACC	1.90464787191532	0.0284129296545557	0.0635198394985192	1.1970906079518	1.5464839839043	no	yes	drinks_per_week	CerebralCortex	Limbic_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	ANC	0.580234083564788	0.280878385973804	0.37216386141529	0.429265800871861	0.551481679144687	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	AON	1.948301012161	0.0256894780621472	0.0633275505718046	1.19840730959974	1.59024471928492	no	yes	drinks_per_week	CerebralCortex	Paleocortex
drinks_per_week	alcohol_drinks_per_week	brain traits	BL	2.16147471590686	0.0153293440051475	0.0586554740632543	1.23169145081994	1.81447642968837	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	BM	1.93702618449683	0.0263710713384123	0.0635198394985192	1.1970906079518	1.57887222641022	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	BNST	1.5534936342599	0.0601526244436687	0.0966087604701345	1.01498349003035	1.22074541975325	no	no	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	CA1	1.6459323690678	0.0498888419097155	0.0849628054328746	1.07077115582121	1.30199657740092	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA1-2R	1.70948250525834	0.0436808048138317	0.0798304363838994	1.09783149670162	1.35970936840346	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA1C-CA3C	2.05357865851513	0.0200082447314026	0.0586554740632543	1.23169145081994	1.69879100916002	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA1R-CA2R-CA3R	1.55711648481214	0.0597214159276379	0.0966087604701345	1.01498349003035	1.22386990419098	no	no	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA1U-CA2U-CA3U	1.64005600192936	0.0504967617195387	0.0849628054328746	1.07077115582121	1.2967364716324	no	no	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA2U-CA3U	1.84622096632891	0.0324300639309442	0.0661074380130785	1.17974967355062	1.48905219518059	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA3R	1.55806495246322	0.0596089258768487	0.0966087604701345	1.01498349003035	1.22468870387024	no	no	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CA4C-DGC	2.0560468148673	0.0198890019817882	0.0586554740632543	1.23169145081994	1.7013870089659	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	CaB	2.4993739903753	0.00622064680076762	0.0586554740632543	1.23169145081994	2.20616445656317	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	CbDN	2.05264628162009	0.0200534477244557	0.0586554740632543	1.23169145081994	1.69781094977779	no	yes	drinks_per_week	Cerebellum	Cerebellum
drinks_per_week	alcohol_drinks_per_week	brain traits	CBL	2.33411537962658	0.00979484059827174	0.0586554740632543	1.23169145081994	2.00900262734196	no	yes	drinks_per_week	Cerebellum	Cerebellum
drinks_per_week	alcohol_drinks_per_week	brain traits	CBV	2.32909263736574	0.0099270793262678	0.0586554740632543	1.23169145081994	2.00317850770417	no	yes	drinks_per_week	Cerebellum	Cerebellum
drinks_per_week	alcohol_drinks_per_week	brain traits	CEN	1.73240963693424	0.0416003266819269	0.0773620110225308	1.1114722493098	1.38090325890208	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	Cla	1.6597284097193	0.048484550705433	0.084251842209441	1.07442059428276	1.31439662453677	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	CM	0.434470974063886	0.331973234086057	0.418918604918119	0.377870351422383	0.478896930625272	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	CM-Pf	0.282515697521404	0.388774055867326	0.462711267327277	0.334689925011701	0.410302724634663	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	CMN	1.68812578446149	0.0456935429003003	0.0807252591238638	1.09299055224597	1.3401451671271	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	CoA	1.82073808828701	0.0343233397232601	0.067375444641955	1.17149835568409	1.46441046112589	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	DGR-CA4	2.43421878183279	0.00746198576199064	0.0586554740632543	1.23169145081994	2.12714558395973	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	DGR-CA4Rpy	1.75393292636991	0.0397210004309327	0.0751861793871227	1.12386198344472	1.40097982170329	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	DGU-CA4Upy	2.10873941460234	0.0174835403468498	0.0586554740632543	1.23169145081994	1.75737061990435	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	DTg	-0.263225256643092	0.603811517482625	0.609562103363412	0.214982041031564	0.219098607226396	no	no	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	ETH	0.199033462646962	0.421118284405746	0.464514354869642	0.333000860476917	0.375595901671333	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	FI	1.85515980285915	0.0317867049827458	0.0660664848660992	1.18001879965252	1.49775448881936	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	GPe	2.18389682373256	0.0144849152393123	0.0586554740632543	1.23169145081994	1.83908404179309	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	GPi	-0.138851591208389	0.555216287540592	0.571387635721386	0.243069161566283	0.255537802125881	no	no	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHma	0.596065970532635	0.275565578141681	0.37216386141529	0.429265800871861	0.559775032616246	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHma-HTHtub	0.781249542233201	0.217327870269785	0.303115187481542	0.518392302912536	0.662884575896515	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHpo	1.30820247688555	0.0954023211008543	0.146560087488269	0.833984284426354	1.02044105895387	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHpo-HTHso	1.19851404598263	0.115358479081478	0.169833316425509	0.769977109613576	0.937950478447078	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHso-HTHtub	1.29292263656793	0.0980189087490623	0.14842863324858	0.828482311574903	1.00869013682542	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	HTHtub	1.13423761250416	0.128347445362414	0.186367523402958	0.729629765993515	0.891612771137829	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	IC	1.35242128539708	0.0881202919967299	0.137363984583138	0.8621271198756	1.05492407243413	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	Idg	2.06921289436329	0.0192630566237365	0.0586554740632543	1.23169145081994	1.71527479875375	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	Ig	2.20983787745597	0.0135582079588561	0.0586554740632543	1.23169145081994	1.86779770906863	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	IO	1.89769630458635	0.0288680498293638	0.0635198394985192	1.1970906079518	1.53958255373456	no	yes	drinks_per_week	Myelencephalon	Medulla
drinks_per_week	alcohol_drinks_per_week	brain traits	ITG	1.97630956550997	0.0240598634450787	0.0622035493945938	1.20618483333963	1.61870684188466	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	La	2.68482244049751	0.00362841736557606	0.0586554740632543	1.23169145081994	2.44028276319371	no	yes	drinks_per_week	Amygdala	Amygdala
drinks_per_week	alcohol_drinks_per_week	brain traits	LEC	1.8877723148272	0.0295282616957924	0.0635198394985192	1.1970906079518	1.52976211883736	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	LG	0.247344296651724	0.402320889882035	0.462711267327277	0.334689925011701	0.395427416782561	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	LP	0.280546694384232	0.389529053099186	0.462711267327277	0.334689925011701	0.409460144846093	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	LP-VPL	0.604037850368761	0.272909238890291	0.37216386141529	0.429265800871861	0.563981761760829	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	M1C	2.12108016534051	0.0169575283988701	0.0586554740632543	1.23169145081994	1.77063744694687	no	yes	drinks_per_week	CerebralCortex	Frontal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	MD	0.237940403070037	0.405963659070158	0.462711267327277	0.334689925011701	0.391512841722536	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	MD-Re	0.181991186456551	0.42779482129438	0.464514354869642	0.333000860476917	0.368764477120469	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	MEC	1.42862880302326	0.0765554755243937	0.121117617993817	0.916792678979354	1.1160237415433	no	no	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	MG	0.442024230643448	0.329235835985192	0.418918604918119	0.377870351422383	0.482492899694315	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	MN	0.58643825462618	0.278790521661608	0.37216386141529	0.429265800871861	0.554721995495245	no	no	drinks_per_week	Hypothalamus	Hypothalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	MoAN	0.538667835753489	0.295058035554975	0.38612533047935	0.413271706983671	0.530092553369792	no	no	drinks_per_week	Myelencephalon	Medulla
drinks_per_week	alcohol_drinks_per_week	brain traits	MoRF-MoEN	0.372564864929249	0.354736163386139	0.438556064273831	0.357974879268612	0.450094535355312	no	no	drinks_per_week	Myelencephalon	Medulla
drinks_per_week	alcohol_drinks_per_week	brain traits	MoSR	0.143687380619621	0.442873668296397	0.47418796807493	0.324049469895912	0.353720140563132	no	no	drinks_per_week	Myelencephalon	Medulla
drinks_per_week	alcohol_drinks_per_week	brain traits	MTG	2.12500743357153	0.01679299631497	0.0586554740632543	1.23169145081994	1.77487180731883	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	NAC	2.21267268315042	0.0134601100070655	0.0586554740632543	1.23169145081994	1.87095139068661	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	PAG	0.21151378414191	0.416243188664259	0.464439768404332	0.333070600175718	0.380652860151641	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	PAG-DR	0.364045151350196	0.357912146688538	0.438556064273831	0.357974879268612	0.446223562436232	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	PB	0.80555050134748	0.210251038114554	0.297154800535237	0.527017249322571	0.677261851195642	no	no	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	Pir	1.92002627937761	0.0274272900305812	0.0635198394985192	1.1970906079518	1.56181710099577	no	yes	drinks_per_week	CerebralCortex	Paleocortex
drinks_per_week	alcohol_drinks_per_week	brain traits	PN	-0.455224265591583	0.675526047533245	0.675526047533245	0.17035790040678	0.17035790040678	no	no	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	PnAN	1.91266753358934	0.0278953140187946	0.0635198394985192	1.1970906079518	1.55446874535373	no	yes	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	PnEN	-0.184318223309229	0.57311809064677	0.584139592389977	0.233483356722543	0.241755882688533	no	no	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	PnRF	-0.138472592285254	0.555066535444102	0.571387635721386	0.243069161566283	0.25565495517591	no	no	drinks_per_week	Pons	Pons
drinks_per_week	alcohol_drinks_per_week	brain traits	Pro	2.29251190749306	0.0109380606156041	0.0586554740632543	1.23169145081994	1.96105967421888	no	yes	drinks_per_week	CerebralCortex	Occipital_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	PTR	0.116531476139017	0.453615670835383	0.480832611085506	0.318006085235356	0.343311950500126	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	Pu	2.38745220258354	0.00848280435456905	0.0586554740632543	1.23169145081994	2.07146054934997	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	Pul	0.219356698709274	0.413186099002459	0.464439768404332	0.333070600175718	0.383854298062578	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	RN	1.20302948024708	0.114482456321375	0.169833316425509	0.769977109613576	0.941261060979807	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	S1C	2.14256345941309	0.0160740839601707	0.0586554740632543	1.23169145081994	1.79387376754083	no	yes	drinks_per_week	CerebralCortex	Parietal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	SC	0.17775761506071	0.429456667709669	0.464514354869642	0.333000860476917	0.367080650049192	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	SEP	1.8376035042063	0.0330604260407976	0.0661208520815952	1.17966155842862	1.4806915540926	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	SI	1.69045853757867	0.0454701320780487	0.0807252591238638	1.09299055224597	1.34227378428875	no	yes	drinks_per_week	BasalForebrain	BasalForebrain
drinks_per_week	alcohol_drinks_per_week	brain traits	SN	0.840948567772689	0.20018837411209	0.286756319674075	0.542487002129975	0.698561147663769	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	SN-RN	0.508519329860671	0.305544593315328	0.394972279163716	0.403433383939859	0.514925396820913	no	no	drinks_per_week	Midbrain	Midbrain
drinks_per_week	alcohol_drinks_per_week	brain traits	SpC	0.358600574668837	0.359946958413427	0.438556064273831	0.357974879268612	0.443761491914764	no	no	drinks_per_week	SpinalCord	SpinalCord
drinks_per_week	alcohol_drinks_per_week	brain traits	STG	2.24193856161961	0.0124826716772768	0.0586554740632543	1.23169145081994	1.90369245227215	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	STH	0.0345443292313303	0.486221546905209	0.510291920514378	0.292181307826499	0.313165799308627	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	Sub	1.77094925236998	0.0382845705059178	0.0737848086114053	1.13203304488927	1.4169762206598	no	yes	drinks_per_week	Hippocampus	Hippocampus
drinks_per_week	alcohol_drinks_per_week	brain traits	TF	2.04405452285512	0.0204740805692492	0.0586554740632543	1.23169145081994	1.68879559201771	no	yes	drinks_per_week	CerebralCortex	Temporal_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	TH-TL	2.07463954951936	0.0190099768874121	0.0586554740632543	1.23169145081994	1.72101841115536	no	yes	drinks_per_week	CerebralCortex	Limbic_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	V1C	2.62707755541149	0.00430608514201669	0.0586554740632543	1.23169145081994	2.36591738734522	no	yes	drinks_per_week	CerebralCortex	Occipital_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	V2	2.37409947871979	0.00879590510382988	0.0586554740632543	1.23169145081994	2.05571946474842	no	yes	drinks_per_week	CerebralCortex	Occipital_cortex
drinks_per_week	alcohol_drinks_per_week	brain traits	VA	2.07532661101648	0.0189781373782916	0.0586554740632543	1.23169145081994	1.72174641393322	no	yes	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	VLN	0.264729556441568	0.395608903410542	0.462711267327277	0.334689925011701	0.402733942912682	no	no	drinks_per_week	Thalamus	Thalamus
drinks_per_week	alcohol_drinks_per_week	brain traits	VPL	0.238986162913328	0.405558156148708	0.462711267327277	0.334689925011701	0.391946860112518	no	no	drinks_per_week	Thalamus	Thalamus
educational_attainment	educational_attainment	brain traits	A13	3.12469035243958	0.000889961586846733	0.00266350493638177	2.57454649398282	3.05062873827703	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A14	3.35855459659258	0.000391756210192384	0.00249687829945836	2.60260262511431	3.40698411028782	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A19	3.08964944846721	0.00100196430275523	0.00266350493638177	2.57454649398282	2.99914775091646	yes	yes	educational_attainment	CerebralCortex	Occipital_cortex
educational_attainment	educational_attainment	brain traits	A1C	3.19038591277474	0.000710414632804746	0.00261309552939259	2.58284471307034	3.14848810173268	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
educational_attainment	educational_attainment	brain traits	A23	2.98952734427286	0.00139704718621303	0.00314812755167653	2.50194767978596	2.85478892504841	yes	yes	educational_attainment	CerebralCortex	Limbic_cortex
educational_attainment	educational_attainment	brain traits	A25	3.17875105096719	0.000739555338507336	0.00261309552939259	2.58284471307034	3.13102932361545	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A29-A30	2.4911676000317	0.00636620214708428	0.0108841520579183	1.96320539950405	2.19611957527056	yes	yes	educational_attainment	CerebralCortex	Limbic_cortex
educational_attainment	educational_attainment	brain traits	A32	2.91373050099028	0.00178569036232623	0.00350524404456631	2.45528173988881	2.74819384533061	yes	yes	educational_attainment	CerebralCortex	Frontal_cortex
educational_attainment	educational_attainment	brain traits	A35-A36	3.39271520328401	0.000346017740397331	0.00249687829945836	2.60260262511431	3.46090163427324	yes	yes	educational_attainment	CerebralCortex	Temporal_cortex
